X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
84.2342708416761,27.5795456883662,"10637657607",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,132354519,1,2023/02/10 11:54:07+00,0ac1f9d6a7c647d482666deef7388f52
81.269903160726,28.8403329559011,"11932558670",node,12.5,hospital,,Mayataal Basic Health Service Center,government,,,,,,,,,,,,,,,,,,,,,,,151799665,1,2024/05/25 08:25:36+00,f7b3221ce8ca4d2ea2c348fd276dfb08
85.4421724911377,27.6789509528715,"11939808224",node,9.375,pharmacy,,Anmol Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,151948218,1,2024/05/28 14:29:11+00,600681b6234a43c0a5d96e328b880c60
85.3765320471863,27.6422187709561,"9611179532",node,15.625,pharmacy,pharmacy,Lubhu Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,118989370,1,2022/03/27 17:13:02+00,717e471f5bb64efa9a8fc09403725deb
82.454185445235,28.3885135899505,"9796793668",node,9.375,clinic,,Aadarbut Health Center Madi,,,,,,,,,,,,,,,,,,,,,,,,121983486,1,2022/06/05 15:45:19+00,9db57fb972e4497498902b78c9f7363c
81.6866030229318,28.1880567713376,"4684829091",node,9.375,clinic,,Bhandari Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,56413387,3,2018/02/16 13:05:08+00,8029c8a4472645238f67f5179611afc7
83.993123319736,28.2070722921532,"4225212550",node,9.375,pharmacy,,Nature Care Home,,,,,,,,,,,,,,,,,,,,,,,,60066169,4,2018/06/22 07:32:50+00,4ad2fdd920d043429d65c72e974db077
85.3446104909593,27.6843491499723,"10024851053",node,9.375,pharmacy,,Jay Manakamana Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,126189966,1,2022/09/14 16:33:20+00,83d7b2db28ea400897f6469fac0d0a8a
85.3042129866052,27.698003270242,"2352666875",node,18.75,hospital,,Buddha Minimal Access International (MAI) Center,,OpenDRI survey,,private,,,,,,,,,,,,,,,,,Guna Kam Dev Marga,,,50969541,5,2017/08/09 11:03:10+00,8dee75d58dc94d17a1ae96e607e52137
85.0059661800475,27.0341529346813,"9789414522",node,9.375,clinic,,Sanch Polyclinic,,,,,,,,,,,,,,,,,,,,,,,,121832358,1,2022/06/02 02:41:36+00,8f76e5dd30d6468e9ba0215f4bf9b5e2
81.3354724423195,28.7614165831512,"11971683446",node,12.5,clinic,,"Basic Health Center, Narsi",government,,,,,,,,,,,,,,,,,,,,,,,152536317,1,2024/06/11 10:25:58+00,7107efbc65734f698034d55b062ff699
,,"439145408",way,34.375,hospital,hospital,Maternity Child Friendship Hospital,public,2cpokhara,,government,,10:00-17:00,,,,,,,yes,,,,,,,,Batulechaur,,Pokhara,82637418,25,2020/03/26 03:49:54+00,5c52dfa96f124a34860c636d1594cb93
,,"454234690",way,12.5,hospital,,Nidan Hospital,,,,,,,,,,,,yes,,,,,,,,,,,,125857511,6,2022/09/06 12:38:18+00,cc43e3e2213a4b48886b4f3086518f21
85.3425599421669,27.72396118618,"4977777829",node,18.75,pharmacy,,,Timilsina Residence,,,,,,,,,,,,,,,,,,,"548",Anandamaya Marga,"44600",,50384945,1,2017/07/18 17:18:06+00,bb50ed779fb8497e8e008737f1def9e1
,,"1064983708",way,9.375,hospital,,"स्वास्थ्य चौकी, मधुवन",,,,,,,,,,,,,,,,,,,,,,,,121683625,1,2022/05/30 01:06:13+00,b5fcd1232e0943eeaef4983f2873342e
84.0899624645847,28.1651197771223,"5242305565",node,9.375,pharmacy,,Kafle Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,53993498,1,2017/11/22 07:38:04+00,13465c47348d45629a77f253c666f61a
85.3218908394933,27.7031439752773,"9956505819",node,9.375,pharmacy,,Shree Medi Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,124960691,1,2022/08/16 08:51:37+00,dcca1938c43b41d69d8d7207d84fdba1
84.9187011802796,27.0763072859406,"9785316577",node,9.375,clinic,,Lipani Birta Swasth Chowki,,,,,,,,,,,,,,,,,,,,,,,,121763719,1,2022/05/31 11:31:27+00,da69c79248e24ff5a5914a96bfdc5307
81.4836195634262,28.1827496855242,"5398393826",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,56183530,1,2018/02/08 13:44:56+00,eca1f06d6c9945b1a2fbc82e0092baad
85.912548133429,27.2098301653043,"6665216161",node,6.25,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,72845452,1,2019/07/31 09:03:24+00,c5039930ecf34624bf97968cb8f49888
85.6034163359531,27.0400008208874,"9800575592",node,9.375,clinic,,Aayansh Prathamik Clinic Center,,,,,,,,,,,,,,,,,,,,,,,,122049347,1,2022/06/07 04:04:41+00,98d5b566118049098af163fd9b563d35
85.3215709860682,27.7179849730364,"2090623546",node,12.5,dentist,dentist,Advanced Dental Care,,,,,,,,,,,,,,,,,,,,,,,,143091988,2,2023/10/25 03:42:29+00,ea0aad425e12472481463472cf9d8d8f
84.0567199204176,28.1633290673283,"9518551918",node,9.375,pharmacy,,Machhapuchre Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,117593211,1,2022/02/19 07:11:14+00,f1705b17015f489690f1ab38570458b6
85.5128031849626,26.8614698875099,"13176447456",node,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,172556347,1,2025/09/28 08:48:04+00,debcddfe81974200a9bab46ebd2ef701
85.528485139067,27.6287992601563,"4465721389",node,9.375,pharmacy,,,,,,,,,,,,,,,,,,,,,,,Araniko Raj Marga,,,43207817,1,2016/10/27 03:49:17+00,8d52090ff9324d71a87be482cf6f4a82
86.2019517806816,26.8076279781035,"11991798311",node,12.5,clinic,,Sikron Basic Health Care Center,government,,,,,,,,,,,,,,,,,,,,,,,152889195,1,2024/06/19 10:32:22+00,f496e9f8e5304c23a91d7118d00cb923
85.6475877922111,27.556162525445,"9427525330",node,12.5,pharmacy,,Milijuli Pharmacy,,Namobuddha open mapping 2022,,,,,,,,,,,,,,,,,,,,,,116284918,1,2022/01/18 07:46:53+00,58e371b19ea444ba801a62bc2ddb4155
85.3810863542756,27.7297315397818,"2476338392",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,18088853,1,2013/09/29 09:09:36+00,26f3642f3bf145149b0fc345c2703fd9
,,"780096308",way,15.625,pharmacy,pharmacy,Madhu Poli Clinic,,,,,,,,,,,yes,,,,,,,,,,,,,82037134,1,2020/03/11 05:48:11+00,025665b0e4754aecaa61c3addfed4532
81.618381288079,28.0508692400873,"9794575451",node,9.375,clinic,,बाँके पोलीकील्नीक प्रा.ली,,,,,,,,,,,,,,,,,,,,,,,,121934926,1,2022/06/04 11:12:41+00,50aeb64aac384828b9f4ed4c62291d62
84.8231677683073,27.0736492168062,"11971575841",node,9.375,clinic,,Nagarik Aarogya Sewa Kendra,,,,,,,,,,,,,,,,,,,,,,,,152533657,1,2024/06/11 09:35:20+00,de17d09d939544b4a6873afd3cfc2883
85.4246132421795,27.6714020432354,"11933723178",node,12.5,pharmacy,pharmacy,Jiwanta Swasthya Sewa Sadan,,,,,,,,,,,,,,,,,,,,,,,,162903674,2,2025/02/24 18:07:12+00,ffb8dd36784a447c8e10243cd76692a6
85.3054213217667,27.6902773348108,"1947167478",node,9.375,pharmacy,,Surya Kiran Pharma,,,,,,,,,,,,,,,,,,,,,,,,13369217,1,2012/10/05 07:45:44+00,8a1e1d5c9f4744919597decf691f359f
85.3160945858108,27.7172592678596,"1964034716",node,12.5,pharmacy,pharmacy,Rishi Ayurvedic Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,134143174,2,2023/03/26 16:17:11+00,63cb3699e10f4164936309e45fd1d940
,,"245265728",way,18.75,hospital,,Nutrition Rehabilitation Home (NRH),Nepal Youth Foundation (NYF),,,,,,,,,,,,,,,,,,,,Sunkothi to Nakhu river Road,,Lalitpur,34382193,5,2015/10/02 05:59:58+00,90e682e83d6b4ce3bebb632a8000f193
81.1218998730777,28.6409476797899,"9597497446",node,9.375,pharmacy,,Bhurihar Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,118780830,1,2022/03/22 14:15:38+00,c773dd70c53c49c5a07c0de7cfa7a267
85.3826787482406,27.6898673759266,"10050423448",node,12.5,hospital,hospital,एनआरएन स्वास्थ्य सेवा प्रा. लि.,,,,,,,,,,,,,,,,,,,,,,,,137227499,3,2023/06/12 05:26:12+00,a893037fce2144d8a6d873efea45f8d9
86.749168352678,26.5358142575748,"9796420913",node,9.375,clinic,,Sagarmatha Eye Care Center,,,,,,,,,,,,,,,,,,,,,,,,121973079,1,2022/06/05 11:44:04+00,548debbd3b714efb85fc21a1a2da201e
81.4783955422733,28.9518448737122,"5064394228",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,51513489,1,2017/08/28 15:29:26+00,02f6e023832443a28c5745d189ea0a56
85.4545293442532,27.723707382152,"4605290090",node,15.625,pharmacy,pharmacy,,,,,,,Mo-Su 08:00-19:00,,,,,,,,,,,,,,,Hospital Road,,,142026271,3,2023/10/02 08:08:38+00,be9be58a9695443593052b534f59ed37
86.2739985970476,26.6552820264211,"11991841043",node,9.375,clinic,,Krishnapur BHCC,,,,,,,,,,,,,,,,,,,,,,,,152890598,1,2024/06/19 11:02:34+00,69bdb5130f4f4a7e8429e2db3222589b
86.7104369192177,27.8045435460047,"4518666091",node,9.375,pharmacy,,Lord Buddha Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,165660844,4,2025/05/01 06:43:15+00,f16c543de11245eeba60a149476ae548
85.3295270885605,27.7442360879474,"10011882093",node,15.625,pharmacy,pharmacy,Krisak Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,125991977,1,2022/09/09 18:17:47+00,675fbb131e844ce6b43647c379f4f2f5
81.6014789288726,28.8579099744941,"9687953575",node,9.375,hospital,,Bawun Gaun Sub-Health Post,,,,,,,,,,,,,,,,,,,,,,,,120091637,1,2022/04/23 13:55:25+00,042ed999e72c41f1917e29b3c5b2bd68
86.3732319487189,27.3327362746514,"5306014346",node,9.375,clinic,,Kakani Health Unit,,,,,,,,,,,,,,,,,,,,,,,,54948843,1,2017/12/27 08:11:32+00,093b5e022e1f4e0196a1ed55e48169b5
81.6236179659057,28.0582238572079,"5405523547",node,12.5,dentist,,Pustauli Dwental,,,,,,,,,,,,,,,,,,,,,,,,56266992,1,2018/02/11 16:00:12+00,1b9397c621e640f3b3ae94e875527e83
82.6848449431912,28.2003001334841,"9796803625",node,9.375,clinic,,खुग्री स्वास्थ चौकि,,,,,,,,,,,,,,,,,,,,,,,,121983109,1,2022/06/05 15:37:16+00,5bf110e537ee4c15a77cb848652f8b7e
80.5490299835046,29.4659132817712,"9796568567",node,9.375,clinic,,छतरा स्वास्थ्य चाैकी,,,,,,,,,,,,,,,,,,,,,,,,121976612,1,2022/06/05 13:09:27+00,3864c954ecab4d7c8b78c01f8ffb50e7
80.7312998324307,29.5651021255366,"9796386431",node,9.375,clinic,,Bhumiraj Health Post,,,,,,,,,,,,,,,,,,,,,,,,121972575,1,2022/06/05 11:29:49+00,5e3b9102463d48faa8297d4ba18c11b6
83.8018635443802,28.2705186891299,"7005539819",node,9.375,clinic,,Gaughar Clinic,,,,,,,,,,,,,,,,,,,,,,,,77474842,1,2019/11/24 06:07:05+00,b5234345cad540a69a1abc96b0c5e5ed
85.3718523468255,27.6744141639598,"11932319473",node,9.375,dentist,,Siddhi Dental Care Pvt.Ltd,,,,,,,,,,,,,,,,,,,,,,,,151794510,1,2024/05/25 05:06:34+00,aad3b088848f4bb0a3b53b6bbfacfb1d
,,"209530057",way,15.625,dentist,dentist,Nilgiri Dental (p)Ltd,,,,,,,,,,,,no,,,,,,,,,,,,100622973,4,2021/03/08 09:24:00+00,1862f67841344c5888a0eb062886a73c
86.7497483803776,26.5439381657686,"2802931884",node,15.625,pharmacy,,Mani Medical Hall,,,,,,sunrise-sunset,,,,,yes,,,,,,,,,,,,,21810241,1,2014/04/20 06:10:39+00,62fabede44fb4df5a3f37ffe97dc0bdf
81.2382142861311,28.365731828582,"9530698574",node,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,118969357,2,2022/03/27 06:22:44+00,a958da9f59644290948ca166c56a1a80
86.2359219578632,26.6926989260067,"11969406573",node,9.375,pharmacy,,Thakur Ausadhi Pasal,,,,,,,,,,,,,,,,,,,,,,,,152503629,1,2024/06/10 15:36:56+00,0a6ef8fd9869428b99bd65dc8c1cf4d7
82.7309035849487,28.6191920310079,"9779402244",node,9.375,clinic,,Rangsi Health Post,,,,,,,,,,,,,,,,,,,,,,,,121662671,1,2022/05/29 14:45:27+00,276f0b0ba9fe4ae291143ab76f304501
85.3174889992227,27.747908786461,"9049146963",node,9.375,clinic,,Samaj Sewa Polyclinic Pvt Ltd,,,,,,,,,,,,,,,,,,,,,,,,126056360,3,2022/09/11 16:24:46+00,85226ca93632419e931b3332b1e3425c
80.5532025787234,28.8117720399325,"5617038291",node,21.875,hospital,hospital,Shikhar Dental Hospital,,,dentistry,,,,,,,,,,,,,,,,,,Mahakali Highway,,Attariya,58946250,1,2018/05/14 09:49:22+00,e0bf94aa77c846fbb0a91fc0e7360413
85.8071972497266,26.6533475669877,"9776134717",node,9.375,hospital,,Eye Hospital Jaleshwor,,,,,,,,,,,,,,,,,,,,,,,,121597141,1,2022/05/28 00:16:36+00,180a84a56beb4eb3b2c3910f6f912b19
,,"723721470",way,9.375,hospital,,Modern Apolo Hospital,,,,,,,,,,,,,,,,,,,,,,,,74377517,2,2019/09/12 04:41:24+00,64d3db29c46d4d05913726a7b8df0cc4
83.4925048487853,28.2572908724557,"11982518171",node,12.5,clinic,,Bihun Health Care Center,government,,,,,,,,,,,,,,,,,,,,,,,152710709,1,2024/06/15 08:27:08+00,0f44f8415a3d47cc878a88090086f798
85.6286620415785,27.0548839796194,"9800575589",node,9.375,clinic,,Lalbandi Community Health Care Center 7 Lalbandhi MP,,,,,,,,,,,,,,,,,,,,,,,,122049347,1,2022/06/07 04:04:41+00,ba6d7aaa694444f68f4975a3f467c83e
85.349176365075,27.6816414599712,"10121388551",node,9.375,clinic,,Subham PolyClinc and Diagonostic Center Pvt.Ltd,,,,,,,,,,,,,,,,,,,,,,,,127929006,1,2022/10/22 16:08:31+00,1d69df5aa81f4c67903d017ff6a95441
85.3021743401154,27.7084437688349,"9863387217",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,123141365,1,2022/07/03 07:34:53+00,6ec3eae21793426ca477d805eaef0a3f
81.3473033310108,28.2025794244141,"4750677521",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,47092551,1,2017/03/23 10:27:29+00,facea1f2462a4bdab8e4f485470b9bfa
85.3141032970738,27.6935944729917,"9928590048",node,9.375,pharmacy,,Nilam Medicine House,,,,,,,,,,,,,,,,,,,,,,,,124416101,1,2022/08/03 04:20:19+00,12ecb4e878a54b8abecaa7592cfa2edc
83.9937306724399,28.1846914372134,"5521786636",node,18.75,pharmacy,,Sakushal Pharmacy,Private,2cpokhara,,,,7:00-20:00,,,,,,,,,,,,,,,,,,58107161,2,2018/04/15 10:41:31+00,74284834b1fc45369a8b340bacfee26e
85.3097579508306,27.677034765987,"671292266",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,13293659,3,2012/09/29 08:48:52+00,9d594311703c4d67a69a022e1a71a427
83.6068169928086,28.2647828689692,"9619748653",node,9.375,clinic,,Basic Health Service Center,,,,,,,,,,,,,,,,,,,,,,,,119046048,1,2022/03/29 02:08:05+00,75519290a950401f9a7984438f13e32f
86.9390515680756,26.6892950351279,"9768410795",node,9.375,pharmacy,,Arun Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,121451038,1,2022/05/25 01:51:33+00,3058ec5515724455b82dc398675075d4
85.3526842753722,27.6695603714701,"9999295247",node,9.375,pharmacy,,सञ्जय हेल्थकेयर एण्ड डायग्नोस्टिक सेन्टर,,,,,,,,,,,,,,,,,,,,,,,,142851194,2,2023/10/20 06:07:53+00,ec0749f76dd2491a99a820580fd988ae
80.3535796756572,28.8553066391874,"13175480851",node,12.5,hospital,hospital,Bansaha Health Post,,,,,,,,,,,,,,,,,,,,,,,,172533884,1,2025/09/27 16:29:31+00,df99e648b4d54c118830f510c0026189
83.9858127914261,28.2141521504877,"5458009713",node,25,clinic,doctor,Gandaki Gastro Liver and Endoscopy Clinic,,2cpokhara,gastroenterology,,,8:00-17:00,,,,,,,,,,,,,,,,,,82753398,3,2020/03/28 13:30:32+00,66e52c07b69f4a989ea701ebc00a8fcd
80.5312932896562,29.4822582444167,"9796568559",node,9.375,clinic,,भुमेश्वर सिददेश्वर स्वास्थ्य चाैकी,,,,,,,,,,,,,,,,,,,,,,,,121976612,1,2022/06/05 13:09:27+00,1deaf6b341a74705bd2a244d0d076d51
85.2814864619786,26.7669200918749,"9801518228",node,9.375,clinic,,Aadharbhut Swath Kendra,,,,,,,,,,,,,,,,,,,,,,,,122069527,1,2022/06/07 12:00:40+00,807561a9dcca4a7589acdb361e8f35c4
,,"302548412",way,12.5,hospital,,Bharatpur eye hospital,,,,,,,,,,,,,,,,,,,,,Bharatpur ukalo,,,32490335,3,2015/07/08 09:03:08+00,e56eb4f323664ee8accc4c4c62a19875
83.971188046769,28.1924128464169,"5470524936",node,12.5,dentist,,Birauta Dental Clinic,,2cpokhara,,,,,,,,,,,,,,,,,,,,,,59929171,2,2018/06/18 05:07:24+00,41702edf7a66431ab125a03e2fde3139
85.1404347895463,27.921840234291,"4367674790",node,6.25,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,41712729,1,2016/08/26 11:13:13+00,627abe1f40e74e32b171c18b9157a586
82.4065415341303,28.0551270792614,"9519459296",node,9.375,hospital,,नारायणपुर स्वास्थ प्रवर्धन केन्द्र,,,,,,,,,,,,,,,,,,,,,,,,117608919,1,2022/02/19 15:35:22+00,0d6f3084a21f48ad8b0b5acbd614f5d8
,,"226472197",way,15.625,hospital,,Nilam Hospital,,OpenDRI survey,,private,,,,,,,,,,,,,,,,,,,,95553529,8,2020/12/09 12:30:35+00,020e70773d714260968cfc552b679321
84.4358948403059,27.6712732972026,"11993559759",node,9.375,dentist,,Nameste Bharatpur Dental Home,,,,,,,,,,,,,,,,,,,,,,,,152936043,1,2024/06/20 10:17:24+00,642975c3fbdb459f9933e08924c12b0a
83.9901248615137,28.2231407358129,"5515928927",node,12.5,pharmacy,,Sajjan Medical Hall,,2cpokhara,,,,,,,,,,,,,,,,,,,,,,57655694,1,2018/03/30 09:29:58+00,7f59c2791bd0480784cc087b633b0559
81.645503785644,28.0371095916567,"9794546504",node,9.375,clinic,,उदयपुर स्वास्थ्य चाैकि,,,,,,,,,,,,,,,,,,,,,,,,121934926,1,2022/06/04 11:12:41+00,8e910bcbf47041238972666b6d724030
,,"768256998",way,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,80327260,1,2020/01/30 16:33:39+00,0630cb24c4214d1d9906790bdcd9ceb0
84.8076725630056,27.5393056799727,"3438536632",node,9.375,pharmacy,,praja medical hall,,,,,,,,,,,,,,,,,,,,,,,,29985433,1,2015/04/05 05:42:58+00,790132762a734ae99ee441b7d69634b1
,,"444764473",way,12.5,hospital,,Health Post,Health,,,,,,,,,,,,,,,,,,,,,,,42497684,1,2016/09/28 15:38:47+00,c1e24560dad748f99689b16791b9fa5b
85.5235809713392,27.6303807576471,"9784655248",node,12.5,,laboratory,,,Field Survey,,,,,,,,,,,,,,,,,,,,,,152183329,3,2024/06/03 04:35:20+00,1ce32dce01ba4afcba35dbc0dc12793c
83.9980112265716,28.2113932470581,"4170743228",node,9.375,pharmacy,,Prayogshala Lab,,,,,,,,,,,,,,,,,,,,,,,,51132007,3,2017/08/15 08:12:01+00,d9e33d374f3b4ddeb9b29ad8f9009bf3
83.3354491895287,27.5468940683728,"9780774925",node,9.375,clinic,,Mayadevi Adharbhut Health Post,,,,,,,,,,,,,,,,,,,,,,,,122048974,2,2022/06/07 03:44:44+00,215e4f2f0f5c4c698a107e5d30c59300
82.2534068453592,28.1526343456121,"8211897753",node,15.625,hospital,hospital,पवन नगर स्वास्थ्य चौकी,community,,,,,,,,,,,,,,,,,,,,,,,134081832,3,2023/03/24 19:26:38+00,bdce47d56f3544bea50acc0805f84912
,,"1416145191",way,31.25,pharmacy,pharmacy,"Bandana Medical Hall, Singh Pharma","Shrikrishna Prasad Singh, Anand Mohan Singh",,,,,Mo-Su 08:00-21:00,,,,,yes,,,,,,,,,,"E W, Mahendra Hwy, Mithila","45600",Dhalkebar,169208350,1,2025/07/20 17:59:48+00,3900a35e18ae45d794124399f4637350
,,"226978804",way,15.625,clinic,,Gothatar JanaSwastha,,OpenDRI survey,,government,,,,,,,,,,,,,,,,,,,,17301715,7,2013/08/11 11:06:44+00,5179735c37064342a70c837722b713de
85.0042418549266,27.0320987816706,"9789395712",node,9.375,clinic,,Hanuman Aayurbed,,,,,,,,,,,,,,,,,,,,,,,,121832358,1,2022/06/02 02:41:36+00,50c6d3ec79eb467c855ba7a454a815fe
84.9256842276325,27.0262871891052,"11965683325",node,12.5,clinic,,Prasauni Health Post,government,,,,,,,,,,,,,,,,,,,,,,,152436777,1,2024/06/09 01:39:42+00,ea4ffd568a9b4b71ba6c51f7244243a3
,,"721806365",way,9.375,hospital,,Bajura District Hospital,,,,,,,,,,,,,,,,,,,,,,,,83011063,2,2020/04/03 05:55:30+00,2594be78095b49e796a63ebccc6fdcf6
81.4561181200187,29.0600311876202,"11982844942",node,12.5,hospital,,Rakam Karnali Hospital,government,,,,,,,,,,,,,,,,,,,,,,,152719151,1,2024/06/15 12:31:07+00,f43851b05b394ff6987a774ab1608ea7
85.3268732941967,27.7463148837535,"10011697916",node,15.625,pharmacy,pharmacy,Eric Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,125988274,1,2022/09/09 16:21:56+00,ee98a92a3c8d461e8f8944baebe66426
85.8620548781595,26.609108384952,"11993171763",node,9.375,clinic,,"Basic Health Care Center, Tulsiyahi Jabdi",,,,,,,,,,,,,,,,,,,,,,,,152924114,1,2024/06/20 05:12:25+00,bbfbfecdd6864cdd8f177d59674190fc
85.321583642742,27.6948190690454,"7308290736",node,12.5,hospital,,अन्नपूर्ण न्यूरोलोजिकल इन्स्टिच्युट तथा एलाइड साइन्स,,,,,,24/7,,,,,,,,,,,,,,,,,,170776018,5,2025/08/21 12:06:33+00,e61f8d9b4c9e4f81811c3ef4c91bd79f
87.6892610711282,26.6596734731317,"9768434619",node,9.375,clinic,,Health Care Center,,,,,,,,,,,,,,,,,,,,,,,,121451135,1,2022/05/25 01:58:34+00,902c0a7e2898438985f17052c2ab51a7
85.8890761223342,26.9872149474619,"9791970469",node,9.375,clinic,,D N B,,,,,,,,,,,,,,,,,,,,,,,,121882368,1,2022/06/03 08:21:00+00,52c81f6f3c0b4166b3bd335a23ec55dc
83.5237884583618,28.0901317509327,"9780510318",node,9.375,clinic,,Bhurtung Health Post,,,,,,,,,,,,,,,,,,,,,,,,121685474,1,2022/05/30 02:30:05+00,c437b3e0daaa4fffa43900f125c8a7d2
81.4057355896902,28.7325737837789,"11971712554",node,9.375,clinic,,"Community Health Unit, Bache",,,,,,,,,,,,,,,,,,,,,,,,152536575,1,2024/06/11 10:32:24+00,cdc160c4ae144f92b10aeb1f7c434ae7
86.0996040490672,27.2958677191714,"11990516396",node,12.5,clinic,,Chadebhanjyang Urban Health Center,government,,,,,,,,,,,,,,,,,,,,,,,152858066,1,2024/06/18 16:58:34+00,633620c6248c48dca3ea5252181cf341
82.786216686,28.465738243183,"9796788950",node,9.375,clinic,,आधारभूत स्वास्थ्य केन्द्र थवाङ ४ घाेरावाङ,,,,,,,,,,,,,,,,,,,,,,,,121983202,1,2022/06/05 15:39:09+00,51aac2ca18724aca9c20db627e855f9e
85.3483962613466,27.7220405568869,"4264062050",node,9.375,pharmacy,,Gajur Mukhi Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,40276170,1,2016/06/25 06:10:28+00,8e2edff99afe4dfb999318420f4f5085
85.3152582395121,27.6937146694833,"2165424708",node,12.5,hospital,,ब्लु क्रस अस्पताल,,,,,,,,,,,,yes,,,,,,,,,,,,142703876,7,2023/10/17 09:38:01+00,f9609ee1e6af4b12ae3d83a9a78771fa
84.4305831444458,27.6816948526944,"9560021131",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,143091668,2,2023/10/25 03:26:25+00,5b14063673924c7697dab41207cb7cbf
85.3017730984104,26.8114108986438,"9801498822",node,9.375,clinic,,"Dahri Health Post, Motipur",,,,,,,,,,,,,,,,,,,,,,,,122069321,1,2022/06/07 11:55:55+00,7a025dfa8fdd4a4290924c3529cc5908
87.3328421801656,27.3802155651778,"11977465176",node,12.5,clinic,,"Urban Health Center, Sampatti",government,,,,,,,,,,,,,,,,,,,,,,,152613398,1,2024/06/13 05:04:28+00,3a8c825738d2460988d2763e1ad41916
80.2926024197172,29.3900241171715,"9796569756",node,9.375,clinic,,Mahakali Health Post,,,,,,,,,,,,,,,,,,,,,,,,121976798,1,2022/06/05 13:13:48+00,4d5702a2fea94b3db549db07a3e2f51b
85.3443582794928,27.6844048896284,"10024851056",node,9.375,clinic,,Bloom Eye Clinic Vision Therapy Center,,,,,,,,,,,,,,,,,,,,,,,,126189966,1,2022/09/14 16:33:20+00,a2ed484d9d03455ba5cf3ea4935512cc
82.7796706710786,28.5389461207766,"9779353864",node,9.375,clinic,,Lukum Community Health Care Unit,,,,,,,,,,,,,,,,,,,,,,,,121661111,1,2022/05/29 14:18:37+00,9094e4087c074d5096771bf53afbb713
82.7659759823976,28.6019897673058,"9779402241",node,9.375,clinic,,Kol Primary Health Care Center,,,,,,,,,,,,,,,,,,,,,,,,121662671,1,2022/05/29 14:45:27+00,c2aea55713e64983bc39315cecea306b
85.3532053782924,27.6750197564641,"9956485648",node,9.375,pharmacy,,Prabesh Medical Hall,,,,,,,,,,,,,,,,,,,,,,,,124960161,1,2022/08/16 08:39:12+00,fa8ddf4b4d164a82a69f59ced546b641
85.316874438082,27.6861110260194,"5473226722",node,9.375,pharmacy,,मिराकल औषधि पसल,,,,,,,,,,,,,,,,,,,,,,,,138262890,4,2023/07/08 12:52:13+00,8be057e2788f4eb69f3e7a34a9d3d3ed
84.2855134390893,27.6451837853847,"11977589540",node,12.5,hospital,,"Urban Health Promotion Center, Gunjannagar",government,,,,,,,,,,,,,,,,,,,,,,,152616805,2,2024/06/13 06:42:13+00,1f064a34f60d4ae59cdaeec1a0020b12
85.3164415966021,27.6881695376198,"5098459622",node,12.5,clinic,,नेत्रधाम,,,,,,,,,,,,,,,,,,,,,Kupondole Road,,,137362759,4,2023/06/15 09:50:37+00,96164a5924c5444f86dab298c7d926c0
87.7005301208498,26.6606706681523,"4603449389",node,15.625,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,furniture line,"+977",,124546515,2,2022/08/06 05:21:39+00,31e9b427805c4271a01e6aa39727ab34
86.7468677717139,26.5563286303158,"2803092650",node,9.375,clinic,,Primary Ear Care Centre,,,,,,,,,,,,,,,,,,,,,,,,21903106,2,2014/04/24 08:58:43+00,c224e177be4347e0854107e27d66c242
84.88011684922,27.8052899544823,"9519234918",node,9.375,pharmacy,,Darpan Ayurbed Aaushadalaya,,,,,,,,,,,,,,,,,,,,,,,,117604213,1,2022/02/19 13:31:39+00,1bbb2081008642629fdc33ccee362383
